id,name,name_urdu,city,province,type,category,campuses,chartered_by,established_year,website,image_url,google_map_url,distance_education,phone,email,ranking,fee_range_max,has_hec_scholarship,has_usaid_scholarship,financial_aid_office,scholarship_details,programs,scholarship_programs
uni_229,University of Gwadar,University of Gwadar,Gawadar,Balochistan,Public,General,Mian Campus,Government of Balochistan,2018,https://ug.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/University%20of%20Gwadar.jfif,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3610.4063551318545!2d62.31185661427913!3d25.189515283899745!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3ebf1d54a9be93c7%3A0xa0f33c12d0940df2!2sUniversity%20of%20Gwadar!5e0!3m2!1sen!2s!4v1670817754461!5m2!1sen!2s,False,+92-86-4411380-81,registrar@ug.edu.pk,,45000,False,False,"Sarawan Avenue, New Town, Phase IV Gwadar Balochistan. Tel # +92-86-4411380-81, 86-4411222 Email: registrar@ug.edu.pk",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_230,University of Haripur,University of Haripur,Haripur,Khyber Pakhtunkhwa,Public,General,Haripur,Government of Khyber Pakhtunkhwa,2012,http://www.uoh.edu.pk/,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3308.5632475780944!2d72.91064641473919!3d33.978063629083955!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfb29116f4f94f%3A0xaf454a05b9dadc43!2sUniversity+of+Haripur!5e0!3m2!1sen!2sus!4v1468704837835,False,+92-995-615393,info@universityofharipur.edu.pk,,57000,False,False,"Hattar Road, Near Swat Chowk, Tehsil & District Haripur. +92-995-615393",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_231,University of Health Sciences,یو ایچ ایس، لاہور,Lahore,Punjab,Public,General,Lahore,Government of Punjab,2002,http://www.uhs.edu.pk/,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3401.6327125614835!2d74.30761591467375!3d31.50677795496651!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3919038710ff167d%3A0x7f0a1f0c5e8c5791!2sUniversity+of+Health+Sciences!5e0!3m2!1sen!2s!4v1469022177576,False,+92-42-99231304-09,info@universityofhealthsciences.edu.pk,,69000,False,False,"Khayaban-e-Jamia Punjab,Lahore-54600 +92-42-99231304-09, +92-42-111-33-33-66",Scholarship availability and coverage must be verified with the university financial aid office.,"MBBS,BDS,Pharm-D,Nursing,Biotechnology,Public Health,Doctor of Physical Therapy",
uni_232,"University of Home Economics, Lahore","University of Home Economics, Lahore",Lahore,Punjab,Public,General,Mian Campus,Government of Punjab,2017,https://uhe.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/University%20of%20Home%20Economics%20Lahore.jpg,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3400.9154823696626!2d74.34912431467998!3d31.526481181367607!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x39190502851a9cb5%3A0xf97a4e2680821cd!2sUniversity%20of%20Home%20Economics!5e0!3m2!1sen!2s!4v1587452495588!5m2!1sen!2s,False,+92-42-99263324,registrar@uhe.edu.pk,,81000,False,False,"Dr. Mateen Fatima Road, Gulberg II ,  Lahore Punjab-Pakistan Tel #+92-42-99263324 Email: registrar@uhe.edu.pk",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_233,University of Jhang,University of Jhang,Jhang,Punjab,Public,General,Mian Campus,Government of Punjab,2015,https://uoj.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/University%20of%20Jhang.jpg,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3410.7995808181363!2d72.35871241462405!3d31.253971067376188!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3923a34876f38419%3A0xdc3e70409293cb79!2sUniversity%20of%20Jhang%20ghazali%20college!5e0!3m2!1sen!2s!4v1612248220089!5m2!1sen!2s,False,+92-47-9200425,info@uoj.edu.pk,,93000,False,False,"12 Km Chiniot Road, Jhang Punjab, Pakistan Tel # +92-47-9200425 Email: info@uoj.edu.pk",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_234,University of Karachi,جامعہ کراچی، کراچی,Karachi,Sindh,Public,General,Karachi,Government of Sindh,1972,http://www.uok.edu.pk,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3617.7663621054226!2d67.11874131452505!3d24.94002794820711!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3eb338980b4615af%3A0xe968e4f0fd0119cd!2sUniversity+of+Karachi!5e0!3m2!1sen!2s!4v1468920205114,False,+92-21-99261336-7,info@universityofkarachi.edu.pk,10,105000,False,False,"University Road, Karachi 75270. +92-21-99261336-7",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_235,University of Kotli,University of Kotli,Kotli,Azad Jammu & Kashmir,Public,General,Mian Campus,Government of AJK,2014,https://www.uokajk.edu.pk,https://www.hec.gov.pk/english/universities/PublishingImages/University%20of%20Kotli.png,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d818.283486990207!2d73.90155261927151!3d33.48453225455105!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x14e3c3cb1fc05bed%3A0x92d313a2a8bb2347!2sUniversity+of+Management+Sciences+%26+Information+Technology!5e0!3m2!1sen!2s!4v1468505700250,False,+92 5826 960044,info@uokajk.edu.pk,,45000,False,False,"Kotli, Azad Jammu & Kashmir, Pakistan Tel # +92 5826 960044 Email: info@uokajk.edu.pk",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_236,University of Lahore,University of Lahore,Lahore,Punjab,Private,General,Lahore,Government of Punjab,2002,http://www.uol.edu.pk/,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3403.473959803752!2d74.24233831467248!3d31.456145857458964!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3919018b7f74bd7f%3A0xd22d91bbd19026b3!2sUniversity+College+Lahore!5e0!3m2!1sen!2s!4v1469022399448,False,+92-42-35963421-30,info@universityoflahore.edu.pk,,350000,False,False,"1-K.M, Raiwind Road, Lahore. +92-42-35963421-30",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_237,University of Lakki Marwat,University of Lakki Marwat,Lakki Marwat,Khyber Pakhtunkhwa,Public,General,Mian Campus,Government of Khyber Pakhtunkhwa,2018,http://www.ulm.edu.pk,https://www.hec.gov.pk/english/universities/PublishingImages/University%20of%20Lakki%20Marwat-New%20logo.jpg,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3360.6996474772745!2d70.89078631452938!3d32.614186881021496!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3927bf0a9e88449f%3A0xfbaacc50e77bdf!2sUniversity+of+Lakki+Marwat+Campus!5e0!3m2!1sen!2s!4v1556872713037!5m2!1sen!2s,False,0092-969-511819,ulm_2017@outlook.com,,69000,False,False,"University of Lakki Marwat Mianwali Road, Lakki Marwat Khyber Pakhtunkhwa Pakistan Tel #   0092-969-511819 Email:   ulm_2017@outlook.com",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_238,University of Layyah,University of Layyah,Layyah,Punjab,Public,General,Mian Campus,Government of Punjab,2022,https://ul.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/University%20of%20Layyah-.jfif,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3419.2209174328277!2d70.95582677474857!3d31.02009407168966!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3925a5cc67e4f25b%3A0xf9787b60cea61148!2sUniversity%20of%20Layyah!5e0!3m2!1sen!2s!4v1692698384027!5m2!1sen!2s,False,+92-0606-920237-39,info@ul.edu.pk,,81000,False,False,"Katchehry Road, Layyah. Tel # +92-0606-920237-39,920249 Email: info@ul.edu.pk",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_239,University of Loralai,University of Loralai,Loralai,Balochistan,Public,General,Loralai,Government of Balochistan,2012,http://www.uoli.edu.pk/,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3441.398285956693!2d68.55519681464595!3d30.396439808814097!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x392dc9b32c03b8b1%3A0x30c135e77261314c!2sUniversity+Rd%2C+Loralai%2C+Pakistan!5e0!3m2!1sen!2s!4v1468614475429,False,+92-824-410782,info@universityofloralai.edu.pk,,93000,False,False,"College Road, Loralai at Loralai Zhob Division, Balochistan. +92-824-410782",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_240,"University of Makran, Panjgur","University of Makran, Panjgur",Punjgur,Balochistan,Public,General,Mian Campus,Government of Balochistan,2024,https://uomp.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/University%20of%20Makran.jpeg,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3555.9950758422574!2d64.10027227450716!3d26.967055257754783!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3ec633bb363132cb%3A0x6c60de9e8ad331d8!2zVW5pdmVyc2l0eSBvZiBNYWtyYW4g2KzYp9mF2LnbgSDZhdqp2LHYp9mG!5e0!3m2!1sen!2s!4v1718865273096!5m2!1sen!2s,False,0092-855-642053,info@uomp.edu.pk,,105000,False,False,"Panjgur District Panjgur, Balochistan-Pakistan Tel # 0092-855-642053 Email:  info@uomp.edu.pk",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_241,University of Malakand,University of Malakand,Malakand,Khyber Pakhtunkhwa,Public,General,Malakand,Government of Khyber Pakhtunkhwa,2001,http://www.uom.edu.pk/,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3281.418007178432!2d72.05868241475848!3d34.669398192402596!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dc0410fd8f6bd1%3A0xd9a1bdbac1a3aff4!2sUOM!5e0!3m2!1sen!2sus!4v1468705259836,False,+92-945-763441,info@universityofmalakand.edu.pk,,45000,False,False,"Chakdara, Dir, Lower, Malakand Khyber Pakhtunkhwa +92-945-763441",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_242,University of Management & Technology,University of Management & Technology,Lahore,Punjab,Private,General,Lahore; Sialkot,Government of Punjab,2004,http://www.umt.edu.pk/,https://www.hec.gov.pk/Style%20Library/HEC/images/umt02.jpg,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3403.6541919946058!2d74.2910765146723!3d31.451185757702905!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x39190143e0e99feb%3A0xf39379efff4dd86!2sUniversity+of+Management+%26+Technology!5e0!3m2!1sen!2s!4v1469022642137,False,+92-42-35184790,info@universityofmanagementtechnology.edu.pk,,350000,False,False,"PO Box 10033, CII, Johar Town, Lahore. +92-42-35184790",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Electrical Engineering,Civil Engineering,Mechanical Engineering,Mechatronics,Artificial Intelligence",
uni_243,University of Mianwali,University of Mianwali,Mianwali,Punjab,Public,General,Mian Campus,Government of Punjab,2019,https://umw.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/University%20of%20Mianwali.jpg,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3361.4165110111617!2d71.55527101471217!3d32.59508188102727!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x392717f50b2168a9%3A0xb7282e394b237e3a!2sUniversity%20of%20Mianwali!5e0!3m2!1sen!2s!4v1589438183945!5m2!1sen!2s,False,+92-51-111-000-111,info@universityofmianwali.edu.pk,,69000,False,False,"University of Mianwali, Punjab Pakistan",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_244,University of Modern Sciences,University of Modern Sciences,Tando Muhammad  Khan,Sindh,Private,General,Mian Campus,Government of Sindh,2018,http://ums.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/TUMS.png,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3611.824443855357!2d68.53016751448324!3d25.14162544012377!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x394c3f8f7d46140f%3A0xe617250260590f8a!2sIndus%20Medical%20college%20%26%20Hospital!5e0!3m2!1sen!2s!4v1629112439915!5m2!1sen!2s,False,+92 22 3409562-67,info@ums.edu.pk,,350000,False,False,"Tando Muhammad Khan, Sindh-Pakistan Tel # +92 22 3409562-67 Email: info@ums.edu.pk",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_245,University of Narowal,University of Narowal,Narowal,Punjab,Public,General,Mian Campus,Government of Punjab,2018,http://uon.edu.pk,https://www.hec.gov.pk/english/universities/PublishingImages/University%20of%20Narowal.jpg,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3380.0731495001196!2d74.87278641461955!3d32.09430862578863!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x39195471296167bf%3A0x3c61f167a2c35788!2sUniversity%20Of%20Narowal!5e0!3m2!1sen!2s!4v1572932067566!5m2!1sen!2s,False,+92-542-920049,info@uon.edu.pk,,93000,False,False,"University of Narowal College Road, Narowal, Pakistan +92-542-920049 info@uon.edu.pk",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_246,University of Okara,University of Okara,Okara,Punjab,Public,General,Okara,Government of Punjab,2016,http://uo.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/University%20of%20OKara.png,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3424.236853636243!2d73.59814211468841!3d30.880034481586015!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x39180c51814c9403%3A0x5c8aa6eee561727c!2suniversity+of+okara!5e0!3m2!1sen!2s!4v1544595588306&quot;,False,0092-44-2636060,info@uo.edu.pk,,105000,False,False,"2 KM Multan Road Renala Khurd By Pass, Okara- Punjab Pakistan Tel # 0092-44-2636060 Email: info@uo.edu.pk",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_247,University of Peshawar,پشاور یونیورسٹی، پشاور,Peshawar,Khyber Pakhtunkhwa,Public,General,Mian Campus; Peshawar,Government of Khyber Pakhtunkhwa,1965,http://www.upesh.edu.pk/,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3307.651790855957!2d71.48494741473993!3d34.00147672785195!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38d92de8c4cd1d21%3A0x56a608fc5c4c5df6!2sUniversity+of+Peshawar!5e0!3m2!1sen!2sus!4v1468705741257,False,+92-91-9216469,info@universityofpeshawar.edu.pk,14,45000,False,False,"Old Jamrud Road, Peshawar. +92-91-9216469",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_248,University of Poonch,University of Poonch,Poonch,Azad Jammu & Kashmir,Public,General,Poonch,Government of AJK,2014,http://www.upr.edu.pk,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3313.7059256853827!2d73.77244061453982!3d33.84569373603518!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38e06bc100eec5a5%3A0x598138442c799865!2sUniversity+of+Poonch!5e0!3m2!1sen!2s!4v1468506391643,False,+92-5824-960050,info@universityofpoonch.edu.pk,,57000,False,False,"B-65, Housing Scheme, Rawalakot (Azad Kashmir) +92-5824-960050",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_249,University of Sahiwal,University of Sahiwal,Sahiwal,Punjab,Public,General,Sahiwal,Government of Punjab,2015,http://www.uosahiwal.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/University%20of%20Sahiwal.jpg,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d27456.089677834206!2d73.09785624723552!3d30.6618128421968!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3922b7fc5f65c751%3A0xb5f17e730625a55!2sUniversity+of+Sahiwal!5e0!3m2!1sen!2s!4v1547099801811,False,+92-40-9200430,uosahiwal@gmail.com,,69000,False,False,"University of Sahiwal, Farid Town Road, Sahiwal Punjab Pakistan Tel # +92-40-9200430, Fax # +92-40-9200430 Email: uosahiwal@gmail.com",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
